Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
177,1,15,75,1,1,1.1838,1
178,2,21,65,0.068,1,0.86255,1
179,2,21,25,0.5,0,1.5719,1
180,2,18,75,0.5,1,3.6972,1
181,2,21,90,0.068,1,1.5721,1
182,1,15,18,1,1,1.4327,1
183,1,10,65,1,0,1.7716,1
184,2,15,75,1,1,3.2874,1
185,1,10,90,0.068,0,3.2161,1
186,2,15,18,1,0,3.465,1
187,1,4,90,1,0,2.0033,1
188,2,10,65,1,1,3.8589,1
189,2,10,90,0.068,1,3.2285,1
190,2,4,90,1,1,2.7146,1
191,1,7,25,0.5,0,2.525,1
192,1,10,65,1,0,3.5402,1
193,1,7,75,0.068,0,2.7614,1
194,1,18,18,0.5,1,3.7191,1
195,2,7,25,0.5,0,3.5664,1
196,2,10,65,1,0,10.3086,0
197,2,7,75,0.068,1,3.5599,1
198,1,7,18,1,0,2.5897,1
199,1,15,90,0.5,1,7.8231,1
200,2,18,18,0.5,0,2.6029,1
201,1,7,18,1,0,3.0176,1
202,2,7,18,1,0,2.5505,1
203,1,18,75,1,1,2.4963,1
204,2,15,90,0.5,1,2.5088,1
205,2,7,18,1,0,2.589,1
206,1,18,18,0.068,0,1.2589,0
207,1,4,25,0.5,0,1.3742,1
208,2,18,75,1,1,2.857,1
209,2,18,18,0.068,0,1.9665,1
210,2,4,25,0.5,0,2.3981,1
211,1,18,75,0.5,1,1.824,1
212,1,7,35,0.5,0,1.5882,1
213,2,18,75,0.5,0,2.0292,0
214,2,7,35,0.5,0,0.63091,1
215,2,15,18,0.5,0,1.1386,1
216,1,15,18,0.5,0,0.68558,0
